cod_ibge,municipio,lat,lon,data,municipio_met,lat_met,lon_met,tmax,tmin,tmedia_ref,umidade_media,vento_max,radiacao,fonte,tmedia,heat_index,utci_proxy,limiar_p95_tmedia,p95_tmedia_origem,excesso_tmedia_p95,dia_acima_p95_tmedia,duracao_onda_calor_dias,onda_calor_p95_2d,evento_onda_calor_id,intensidade_onda_calor,severidade_onda_calor,tmedia_3d,tmedia_30d,ehf_adaptado,risco_calor_diario,risco_cumulativo_3d,municipio_press,atendimentos_total,atendimentos_calor,pressao_calor_pct,fonte_pressao,zscore_pressao,ewma_pressao,cusum_pressao,municipio_cap,municipio_stock,autonomia_min_dias,municipio_infra,unidades,unidades_falha,falhas_infra_pct,municipio_busca,cobertura_busca_pct,municipio_com,hora_alerta_inmet,hora_boletim_municipal,canal,status,latencia_horas,municipio_sivep,casos_srag,uti,obitos,letalidade_pct,zscore_srag,municipio_lacen,testes,positivos,positividade_pct,zscore_positividade,municipio_sim,obitos_total,obitos_calor_suspeitos,municipio_rum,rumores_total,score_sentinela,rumores_criticos,municipio_ar,pm25_ugm3,pm10_ugm3,o3_ugm3,no2_ugm3,co_mgm3,so2_ugm3,fonte_ar,lat_ar,lon_ar,iq_ar_score,qualidade_ar_nivel,poluente_dominante,motivo_qualidade_ar,indice_qualidade_ar_operacional,latencia_comunicacao_horas,positividade_lacen_pct,indice_resiliencia,resil_capacidade_leitos,resil_estoque,resil_infraestrutura,resil_busca_ativa,resil_comunicacao,nivel,score,motivo,data_referencia,ocupacao_leitos_pct,leitos_total,leitos_sus,leitos_ocupados,leitos_bloqueados_movimento,leitos_higienizacao,leitos_reservados,ultima_movimentacao_ocupacao,fonte_ocupacao,leitos_livres
5108204,Torixoréu,-16.292112195121952,-52.878797560975606,2026-07-29,Torixoréu,-16.292112195121952,-52.878797560975606,35.5,24.1,,32.0,12.8,,openmeteo,29.8,35.8793204299445,33.7,28.56,p95_proxy_previsao_q70,1.240000000000002,1,1,0,2,0.0,0,29.03333333333333,27.814285714285713,,3.9098301074861297,7.9177845077211675,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 33.7 entre 32 e 38; Tmax 35.5 sem gatilho; risco cumulativo 3d 7.92 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108303,União do Sul,-11.496455555555556,-54.315755555555555,2026-07-29,União do Sul,-11.496455555555556,-54.315755555555555,33.5,22.3,,62.0,9.0,,openmeteo,27.9,41.61330267727783,32.580000000000005,27.5,p95_proxy_previsao_q70,0.3999999999999986,1,1,0,1,0.0,0,27.333333333333332,26.785714285714285,,3.3833256693194613,11.192409648542842,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.6 entre 32 e 38; Tmax 33.5 sem gatilho; risco cumulativo 3d 11.19 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108352,Vale de São Domingos,-15.039315217391303,-58.984728260869566,2026-07-29,Vale de São Domingos,-15.039315217391303,-58.984728260869566,30.2,22.0,,68.0,13.2,,openmeteo,26.1,35.032162923004655,29.520000000000003,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,26.783333333333335,25.964285714285715,,0.7580407307511638,4.190615146820074,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,amarela,1,UTCI/proxy 29.5 entre 26 e 32; Tmax 30.2 sem gatilho; risco cumulativo 3d 4.19 atingiu amarela; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108402,Várzea Grande,-15.6467,-56.1325,2026-07-29,Várzea Grande,-15.57988148148148,-56.22541111111111,35.9,26.5,,43.0,17.4,,openmeteo,31.2,40.02134718139553,34.22,30.58,p95_proxy_previsao_q70,0.620000000000001,1,3,1,6,0.620000000000001,1,30.8,30.493333333333332,,6.3453367953488815,19.77024085369282,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,25.0,100.0,0,0,0,0,roxa,4,UTCI/proxy 34.2 entre 32 e 38; Tmax 35.9 sem gatilho; risco cumulativo 3d 19.77 atingiu roxa; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 0.00 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,0.0,37,27,0,0,0,0,,INDICASUS_TEMPO_REAL,37.0
5108501,Vera,-12.551433333333334,-55.33916666666667,2026-07-29,Vera,-12.551433333333334,-55.33916666666667,34.0,23.8,,51.0,10.5,,openmeteo,28.9,38.734332793777895,32.64,27.92,p95_proxy_previsao_q70,0.9799999999999969,1,2,1,1,0.9799999999999969,1,28.316666666666663,27.7,,4.803583198444471,11.841802880073377,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.6 entre 32 e 38; Tmax 34.0 sem gatilho; risco cumulativo 3d 11.84 atingiu laranja; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108600,Vila Rica,-10.075237878787878,-51.47337878787879,2026-07-29,Vila Rica,-10.075237878787878,-51.47337878787879,33.2,21.9,,63.0,12.1,,openmeteo,27.55,41.17831338780448,32.32000000000001,27.5,p95_proxy_previsao_q70,0.05000000000000071,1,1,0,1,0.0,0,27.366666666666664,27.22857142857143,,2.664578346951128,9.601908686253356,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.3 entre 32 e 38; Tmax 33.2 sem gatilho; risco cumulativo 3d 9.60 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108808,Nova Guarita,-10.246295652173913,-55.376239130434776,2026-07-29,Nova Guarita,-10.246295652173913,-55.376239130434776,34.4,23.3,,71.0,5.1,,openmeteo,28.85,48.709005039537566,33.84,28.27,p95_proxy_previsao_q70,0.5800000000000018,1,2,1,1,0.5800000000000018,1,28.483333333333334,28.157142857142855,,8.097251259884397,17.394752405593266,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,vermelha,3,UTCI/proxy 33.8 entre 32 e 38; Tmax 34.4 sem gatilho; risco cumulativo 3d 17.39 atingiu vermelha; onda de calor P95 ≥ 2 dias detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108857,Nova Marilândia,-14.293797727272727,-57.30249318181818,2026-07-29,Nova Marilândia,-14.293797727272727,-57.30249318181818,33.6,24.4,,59.0,12.0,,openmeteo,29.0,40.69638615836449,32.56,28.11,p95_proxy_previsao_q70,0.8900000000000006,1,1,0,2,0.0,0,28.133333333333336,27.285714285714285,,3.6240965395911253,11.260539975059485,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 32.6 entre 32 e 38; Tmax 33.6 sem gatilho; risco cumulativo 3d 11.26 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108907,Nova Maringá,-12.715357281553398,-57.24905436893204,2026-07-29,Nova Maringá,-12.715357281553398,-57.24905436893204,32.0,22.3,,73.0,9.4,,openmeteo,27.15,41.53152559155571,31.520000000000003,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,27.2,26.942857142857143,,2.3828813978889283,7.910603992911138,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,13.6,54.3,0,0,0,0,laranja,2,UTCI/proxy 31.5 entre 26 e 32; Tmax 32.0 sem gatilho; risco cumulativo 3d 7.91 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 45.65 sem gatilho; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,45.6541947478503,,,,,,,,INDICASUS_TEMPO_REAL_ESTADUAL_FALLBACK,
5108956,Nova Monte Verde,-9.934848387096775,-57.259295161290325,2026-07-29,Nova Monte Verde,-9.934848387096775,-57.259295161290325,26.1,23.2,,93.0,11.7,,openmeteo,24.65,26.1,26.42,27.5,p95_proxy_previsao_q70,0.0,0,0,0,0,0.0,0,26.45,26.87142857142857,,0.0,8.007053778975585,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,0,5.2,20.9,0,0,0,0,laranja,2,UTCI/proxy 26.4 entre 26 e 32; Tmax 26.1 sem gatilho; risco cumulativo 3d 8.01 atingiu laranja; onda de calor P95 ≥ 2 dias não detectada; pressão assistencial indisponível; ocupação de leitos 79.10 atingiu amarela; z-score assistencial indisponível; Autonomia de insumos indisponível/infinita; falhas infraestrutura % indisponível,2026-07-29,79.0996784565916,311,311,246,170,58,5,2026-06-19 10:22:00,INDICASUS_TEMPO_REAL,65.0
